"Country.Name","Country.Code","year","cpi","trade_openness","agr_share","Region","IncomeGroup","edu","country","currency_unit","rgdpe","rgdpo","pop","emp","avh","hc","ccon","cda","cgdpe","cgdpo","cn","ck","ctfp","cwtfp","rgdpna","rconna","rdana","rnna","rkna","rtfpna","rwtfpna","labsh","irr","delta","xr","pl_con","pl_da","pl_gdpo","i_cig","i_xm","i_xr","i_outlier","i_irr","cor_exp","statcap","csh_c","csh_i","csh_g","csh_x","csh_m","csh_r","pl_c","pl_i","pl_g","pl_x","pl_m","pl_n","pl_k","gdp_log","k_log","employment_log","cpi_log","trade_openness_log","agr_share_log","edu_log","Y_L"
"Sri Lanka","LKA",2012,7.54291373239437,NA,7.910288868,"South Asia","Lower middle income",25.03,"Sri Lanka","Sri Lanka Rupee",219122.09375,233040.359375,20.5326,7.48899984359741,2052.95327766158,2.87865304946899,183672.015625,247388.25,221160.5625,232954.296875,519911.78125,0.00611751573160291,0.805839776992798,0.822252452373505,218129.234375,163449.203125,219695.703125,521327.3125,0.70941561460495,1.01217901706696,0.986437678337097,0.358892053365707,0.255773097276688,0.0640629976987839,127.60335350681,0.271259129047394,0.309433251619339,0.293767631053925,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Regular",0.40836224999165,78.8888888888889,0.629706501960754,0.27351388335228,0.158740043640137,0.0622022710740566,-0.129999235272408,0.00583651242777705,0.304068952798843,0.41947615146637,0.141105741262436,0.646625161170959,0.590575575828552,0.263059258460999,1.09355294704437,12.2928429843579,-0.343313725882669,2.01343525638292,2.02060854402953,NA,2.06816430045535,3.22007510544368,31117.6878410852
"Lesotho","LSO",2012,6.05143662139967,150.208575358438,4.895308672,"Sub-Saharan Africa","Lower middle income",18.47,"Lesotho","Loti",5241.76953125,5954.01904296875,2.014994,0.605091631412506,NA,1.93038809299469,6887.9140625,8638.5439453125,5224.77783203125,5679.78955078125,24988.654296875,0.000329795584548265,0.345814377069473,0.505358755588531,5562.63671875,6746.28173828125,8174.9111328125,19465.529296875,0.829311907291412,0.922391414642334,0.993330359458923,0.623468041419983,0.054414838552475,0.0447023995220661,8.20996862659331,0.478012531995773,0.483620643615723,0.444877475500107,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Regular",0.443871435525644,72.2222222222222,0.896069526672363,0.308220982551575,0.316636353731155,0.2883220911026,-0.809251070022583,2.11727774512838e-06,0.445019155740738,0.505685865879059,0.571382641792297,0.632528126239777,0.584549009799957,0.341554671525955,0.439884603023529,8.62382750482413,-0.187158949384464,-0.502375375539555,1.80029570193663,5.01202483063264,1.58827733262562,2.91614779421115,9839.86347500772
"Morocco","MAR",2012,1.28712240079219,78.2221018956072,11.32975115,"Middle East & North Africa","Lower middle income",19.82,"Morocco","Moroccan Dirham",233701.921875,255685.46875,33.2419,10.9896764755249,NA,1.78991222381592,182847.984375,274753.9375,238365.484375,254961.546875,1329187.5,0.0173327177762985,0.552474200725555,0.572044551372528,216014.0625,160646.953125,237620.625,1068821.25,0.790436625480652,0.938283681869507,0.979727625846863,0.494360029697418,0.100272603332996,0.0513899959623814,8.6284413725,0.431260675191879,0.412248581647873,0.385414332151413,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Regular",0.632068192990369,72.2222222222222,0.539813458919525,0.360469847917557,0.177345618605614,0.12610712647438,-0.288928538560867,0.0851924866437912,0.431315213441849,0.374423801898956,0.43109467625618,0.666113138198853,0.608014345169067,0.232053220272064,0.437105625867844,12.2830987887138,-0.235169795716364,2.39695632990441,0.252409029602384,4.35955224055425,2.42743211098582,2.98669152890184,23265.9686861062
"Madagascar","MDG",2012,5.71384434191053,52.6517140811255,28.00061236,"Sub-Saharan Africa","Low income",5.52,"Madagascar","Malagasy Ariary",37004.54296875,39330.19921875,22.346645,11.3927984237671,NA,1.65965235233307,35087.15234375,40273.0546875,36917.15625,38799.78515625,99061.203125,NA,NA,NA,35414.328125,34199.1015625,37778.015625,69649.65625,NA,NA,NA,NA,NA,0.0500276051461697,2194.96666666667,0.293446183204651,0.313647538423538,0.298428863286972,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular",NA,0.244128642258499,64.4444444444444,0.76301646232605,0.133658036589622,0.141296669840813,0.0485280156135559,-0.119481660425663,0.0329824574291706,0.289089351892471,0.4503273665905,0.316973388195038,0.650341928005219,0.573568940162659,0.286810725927353,NA,10.4748717665268,NA,2.43298143856965,1.74289206190979,3.96369879419678,3.33222637993606,1.708377860289,3452.19828841185
"Mali","MLI",2012,5.32312847064058,59.1205945506867,38.11410248,"Sub-Saharan Africa","Low income",9.18,"Mali","CFA Franc BCEAO",30212.953125,30517.12109375,15.979496,5.19775152206421,NA,1.25604009628296,27026.353515625,31273.919921875,30243.255859375,30121.744140625,46447.23046875,NA,NA,NA,28775.939453125,26178.142578125,30412.009765625,39124.61328125,NA,NA,NA,NA,NA,0.0709848925471306,510.52713590197,0.39697328209877,0.411422193050385,0.413081884384155,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular",NA,0.230342158331533,66.6666666666667,0.730275392532349,0.141013324260712,0.166961893439293,0.131729334592819,-0.20439600944519,0.0344160683453083,0.400144726037979,0.503357529640198,0.383101761341095,0.657873213291168,0.562414705753326,0.340189129114151,NA,10.2672948812978,NA,1.64822613247268,1.67206118890606,4.07957933326541,3.64058435747835,2.2170272046324,5871.2158448141
"Myanmar","MMR",2012,1.46758322674679,NA,30.5901997,"East Asia & Pacific","Lower middle income",6.46,"Myanmar","Kyat",164039.75,169149.890625,51.413704,20.9821166992188,2443.35114092496,1.75102591514587,117906.4765625,160090.015625,165204.75,168006.28125,273378.53125,NA,NA,NA,182612.140625,141370.5625,189508.53125,323792.90625,NA,NA,NA,NA,NA,0.0737889781594276,840.126388888889,0.360909998416901,0.393647313117981,0.387083202600479,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Estimated","Regular",NA,0.478564838521714,48.8888888888889,0.589398324489594,0.251083076000214,0.112399734556675,0.105327852070332,-0.123600862920284,0.0653918832540512,0.377678066492081,0.485150843858719,0.272982120513916,0.580577611923218,0.602576673030853,0.289619624614716,NA,12.1151197324739,NA,3.0436704891668,0.383616984397694,NA,3.42067968641872,1.86562931779451,8061.62185873736
"Mongolia","MNG",2012,14.3303348325837,109.588564338415,11.25802456,"East Asia & Pacific","Lower middle income",62.62,"Mongolia","Tugrik",30690.634765625,34983.859375,2.824698,1.20049607753754,NA,2.84691977500916,23423.669921875,37929.52734375,30976.927734375,34010.41015625,149627.984375,0.00407790578901768,0.355138808488846,0.380550414323807,24597.67578125,18654.9140625,32058.86328125,134933.359375,0.935109615325928,0.843147158622742,1.05572235584259,0.39836660027504,0.0237670000642538,0.0542581416666508,1357.58,0.34923243522644,0.39683586359024,0.361440986394882,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Regular",0.498163989922443,77.7777777777778,0.452411860227585,0.426512271165848,0.236308723688126,0.184346035122871,-0.288621246814728,-0.0109576415270567,0.423578858375549,0.473704636096954,0.206896618008614,0.582210123538971,0.639214992523193,0.304407864809036,0.276536911725998,10.1104072370199,-0.0670915209223075,0.182734869316512,2.66237860741384,4.69673302909216,2.42108116859924,4.13708471589826,29141.1692462661
"Mozambique","MOZ",2012,2.60245456956609,NA,25.51770665,"Sub-Saharan Africa","Low income",6.73,"Mozambique","Metical",28460.83203125,30080.94921875,24.862664,9.00576591491699,NA,1.19131779670715,28857.1875,42024.3671875,29162.58984375,28741.298828125,57377.9296875,0.000934277777560055,0.395687699317932,0.555899143218994,27479.390625,23070.943359375,35606.5234375,51537.46484375,0.569177806377411,1.12921392917633,1.28993701934814,0.414862096309662,0.247161149978638,0.0497630536556244,28.3729844798921,0.535872995853424,0.560677707195282,0.568896114826202,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Regular",0.233338597646333,77.7777777777778,0.841888725757599,0.458127558231354,0.162143379449844,0.232755169272423,-0.694914817810059,-2.1555342146623e-12,0.50118362903595,0.615039646625519,0.71598893404007,0.705977141857147,0.597517848014832,0.439692229032516,1.56145930290222,10.2211915708721,-0.563562404430662,2.197865029416,0.956455064895866,NA,3.23937258962659,1.90657514365664,3340.18777558102
"Mauritania","MRT",2012,4.90242727217997,110.788122743421,16.08596076,"Sub-Saharan Africa","Lower middle income",14.19,"Mauritania","Ouguiya",16023.740234375,16321.8525390625,3.706555,0.877180337905884,NA,1.69771468639374,12428.3681640625,18634.77734375,16308.328125,16051.306640625,81433.8515625,0.00183550559449941,0.378476828336716,0.422183960676193,17621.87109375,12884.3857421875,20284.58984375,82347.5234375,0.877153217792511,0.974736988544464,1.19077670574188,0.404089570045471,0.0285371132194996,0.045352641493082,29.662,0.352417051792145,0.412562757730484,0.419168919324875,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Regular",0.296893580511106,56.6666666666667,0.626153886318207,0.386660695075989,0.148136243224144,0.249430283904076,-0.319273084402084,-0.0911080613732338,0.35499519109726,0.533004879951477,0.341519564390182,0.655348598957062,0.579661428928375,0.340925633907318,0.33306872844696,9.77689608532501,-0.131073595150455,-0.131042677297591,1.58973044413487,4.70761957311085,2.77794688909061,2.65253749117195,18607.1801130747
"Malawi","MWI",2012,21.2712650013779,NA,23.52928544,"Sub-Saharan Africa","Low income",15.41,"Malawi","Kwacha",15886.3818359375,16657.21875,15.396015,6.32965660095215,NA,1.76699984073639,16459.34765625,19539.5546875,16100.95703125,16572.8984375,31662.75,NA,NA,NA,16102.1376953125,15243.5029296875,17341.91796875,19123.44140625,NA,NA,NA,NA,NA,0.0663996934890747,249.105950100379,0.339635282754898,0.355347484350204,0.345228374004364,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular",NA,0.21457960293359,74.4444444444444,0.910551846027374,0.185858085751534,0.0825965702533722,0.103137202560902,-0.150148123502731,-0.131995648145676,0.33368769288063,0.439306914806366,0.405202180147171,0.645770728588104,0.631130039691925,0.290911853313446,NA,9.68670731826495,NA,1.84524598522989,3.05735710094521,NA,3.15824583423735,2.73501664933202,2631.61492007233
"Niger","NER",2012,0.45508982035929,45.08596447308,33.68099382,"Sub-Saharan Africa","Low income",1.63,"Niger","CFA Franc BCEAO",21124.7578125,21505.083984375,17.79521,7.19660568237305,NA,1.17991459369659,18649.876953125,23977.685546875,21438.818359375,21563.443359375,95721.5546875,0.00130713440012187,0.278136789798737,0.297163993120193,18598.2109375,16388.125,20947.53515625,89770.0703125,0.768098711967468,0.953405499458313,0.942620396614075,0.402788490056992,0.10218346118927,0.0401331149041653,510.52713590197,0.410571068525314,0.431500256061554,0.429006427526474,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Regular",0.38670433996808,70,0.734663784503937,0.247076004743576,0.130220219492912,0.0928041189908981,-0.127204790711403,-0.0775593295693398,0.40017232298851,0.504762411117554,0.469237744808197,0.6529900431633,0.614216983318329,0.341858118772507,0.644464433193207,9.83082066891919,-0.263837022886252,1.97360948185879,-0.787260472130405,3.80857098905044,3.5169336966585,0.488580014818671,2988.22596839623
"Nigeria","NGA",2012,12.2242413020583,NA,21.85995862,"Sub-Saharan Africa","Lower middle income",46.1,"Nigeria","Naira",875824.6875,886951.6875,167.228794,55.8319435119629,NA,1.80464899539948,619490.5625,733039.1875,883112,881059.875,3628195.25,0.0549951381981373,0.473752349615097,0.378722935914993,836651.625,803539.25,882831.5625,2571527.5,0.942200183868408,1.023477435112,1.07903659343719,0.495971858501434,0.0854634791612625,0.039844062179327,157.499425757576,0.504598557949066,0.520178616046906,0.521390199661255,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Regular",0.221558381849983,74.4444444444444,0.610825955867767,0.128877311944962,0.0922937840223312,0.298395395278931,-0.0671265721321106,-0.0632658675312996,0.510607481002808,0.605179011821747,0.464829921722412,0.543924331665039,0.606543362140656,0.382889747619629,0.641959846019745,13.6371630441906,-0.0595375175682551,4.02234616996414,2.50342097225374,NA,3.08465658979143,3.8308129500026,15886.0973075379
"Nicaragua","NIC",2012,7.1935505333896,115.177847761832,17.61219067,"Latin America & Caribbean","Lower middle income",32.16,"Nicaragua","Cordoba Oro",27481.185546875,28681.21875,5.982526,2.3459575176239,NA,2.1327850818634,27006.9296875,33208.89453125,27619.0859375,27883.01953125,99794.3125,0.00128596893046051,0.427778005599976,0.489532589912415,28641.5703125,26189.138671875,32044.353515625,98407.9921875,0.772030591964722,0.988896250724792,0.983908116817474,0.55282998085022,0.075825922191143,0.0375909693539143,23.5466635310839,0.347963690757751,0.381331145763397,0.377721577882767,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Regular",0.630936005518963,68.8888888888889,0.79999190568924,0.222428053617477,0.168587863445282,0.274118393659592,-0.465126246213913,1.20969840047835e-11,0.357227146625519,0.526632249355316,0.304006278514862,0.654101669788361,0.549846708774567,0.384476453065872,0.55842250585556,10.2626144489186,-0.258731102845178,0.852693641637615,1.9731848653385,4.74647743603688,2.86859131397617,3.47072344431077,12225.8048300251
"Nepal","NPL",2012,9.45980980357135,37.921906058758,30.07605696,"South Asia","Lower middle income",6.87,"Nepal","Nepalese Rupee",58116.8203125,68950.71875,26.989163,12.9639530181885,NA,1.62196290493011,57000.8046875,73571.2109375,59566.7421875,69643.265625,207473.671875,NA,NA,NA,72971.6328125,66185.5546875,72795.140625,214616.453125,NA,NA,NA,NA,NA,0.0374397449195385,85.1966666666667,0.279954493045807,0.300960332155228,0.25741508603096,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular",NA,0.302065741663057,66.6666666666667,0.717622339725494,0.237932652235031,0.100845992565155,0.0196108128875494,-0.128000870347023,0.0519891232252121,0.280692607164383,0.373218655586243,0.274702221155167,0.637492954730988,0.675028622150421,0.239105209708214,NA,11.1978260529997,NA,2.56217266125148,2.24705227753095,3.63552894138617,3.40372940538285,1.92716410623426,5318.64923092994
"Pakistan","PAK",2012,9.68235186055684,31.3189707698136,23.38619553,"South Asia","Lower middle income",19.51,"Pakistan","Pakistan Rupee",809927.375,844424.9375,187.280129,55.0167808532715,2101.50211226882,1.78505229949951,788638.625,878771,813585.125,843301.6875,1396962.875,NA,NA,NA,773645.4375,699839.5625,782021.0625,1357530,NA,NA,NA,NA,NA,0.0699831917881966,93.3951972222222,0.252942025661469,0.263821989297867,0.254525363445282,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular",NA,0.434163380131672,71.1111111111111,0.820234537124634,0.106880351901054,0.114945150911808,0.0501618720591068,-0.0922219231724739,-1.35592637149774e-16,0.255841076374054,0.359019547700882,0.232254564762115,0.629016578197479,0.56326812505722,0.228248864412308,NA,13.5588689565308,NA,4.00763824512009,2.27030483257962,3.44422400882701,3.15214591366838,2.97092715463502,15348.4977565674
"Philippines","PHL",2012,3.02696391124796,57.8420055112164,13.09580701,"East Asia & Pacific","Lower middle income",64.09,"Philippines","Philippine Peso",630374.625,640256.8125,97.212643,37.7128028869629,2131.92487978723,2.61837196350098,553531.125,658480.375,637683.25,640090.875,1978458.25,0.0239837374538183,0.477727144956589,0.472204238176346,601358.6875,530983.5,599330.5,1615891.125,0.704768061637878,0.918400764465332,0.854435682296753,0.492717325687408,0.178773373365402,0.0440170280635357,42.2287947349434,0.384301126003265,0.392188638448715,0.390713483095169,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Regular",0.457639047935927,83.3333333333333,0.761085510253906,0.163959965109825,0.103684082627296,0.119804173707962,-0.169318690896034,0.0207849517464638,0.380991131067276,0.433789432048798,0.408598095178604,0.678031444549561,0.602972626686096,0.273576706647873,0.806570410728455,13.3069468532961,-0.349886520883713,3.62999963592692,1.10756010768505,4.05771525067984,2.57229210339947,4.16028834551614,16977.1738902317
"Papua New Guinea","PNG",2012,4.53720508166972,NA,19.27395077,"East Asia & Pacific","Lower middle income",16.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51231120170338,NA,2.95875448320772,2.82672173081971,NA
"Korea, Dem. People's Rep.","PRK",2012,NA,NA,NA,"East Asia & Pacific","Low income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rwanda","RWA",2012,10.2710182318876,40.5371365264533,24.76543841,"Sub-Saharan Africa","Low income",10.25,"Rwanda","Rwanda Franc",17931.390625,18910.822265625,10.549673,4.18299388885498,NA,1.66394627094269,17883.28125,21144.703125,18116.876953125,18762.328125,28207.97265625,0.000425446341978386,0.324064463376999,0.350909173488617,18579.83984375,17426.640625,19849.26953125,23850.4296875,0.582486987113953,1.05128467082977,1.05402386188507,0.741010069847107,0.0947704538702965,0.0468998104333878,614.295142403067,0.399886667728424,0.422585487365723,0.408047914505005,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Low capital share",0.422905823766213,76.6666666666667,0.871633350849152,0.17382824420929,0.0815148875117302,0.0403055436909199,-0.173219099640846,0.00593706825748086,0.376663446426392,0.547049224376678,0.648211240768433,0.670419991016388,0.563680469989777,0.378006905317307,0.710632503032684,9.82983239251098,-0.540448433510353,1.43102723151111,2.32932616526608,3.70221850523994,3.20944906868989,2.32727770558442,4520.88211651715
